sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,image_path,video_frame,local_class,global_person_id,bbox_x,bbox_y,bbox_w,bbox_h,image_width,image_height,bbox_area,exclusion_reason
aghri_00009342,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,230,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_394479501.png,230,10,person_10,456.03,178.03,21.97,65.909,640,360,1448.008,
aghri_00009347,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,235,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_552499233.png,235,10,person_10,456.478,177.681,21.841,66.159,640,360,1444.957,
aghri_00009352,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,240,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_721578396.png,240,10,person_10,457.675,176.884,21.442,66.558,640,360,1427.128,
aghri_00009357,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,245,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_893081808.png,245,10,person_10,458.871,176.086,21.043,66.957,640,360,1408.981,
aghri_00009362,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,250,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_136463830.png,250,10,person_10,459,177.018,21.255,65.727,640,360,1397.003,
aghri_00009367,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,255,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_316595974.png,255,10,person_10,459,178.715,21.679,63.606,640,360,1378.903,
aghri_00009372,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,260,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_465303457.png,260,10,person_10,459.245,180.245,21.877,61.387,640,360,1342.984,
aghri_00009377,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,265,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_642369501.png,265,10,person_10,459.858,180.858,21.571,59.854,640,360,1291.102,
aghri_00009382,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,270,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_796874157.png,270,10,person_10,460.471,181.471,21.264,58.321,640,360,1240.16,
aghri_00009387,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,275,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892338_961896082.png,275,10,person_10,461.085,182.085,20.958,56.789,640,360,1190.158,
aghri_00009392,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,280,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892339_128002990.png,280,10,person_10,461.453,182,20.547,56.774,640,360,1166.542,
aghri_00009397,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,285,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892339_316404503.png,285,10,person_10,462.207,182,19.793,56.396,640,360,1116.234,
aghri_00009402,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,290,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892339_482083647.png,290,10,person_10,462.962,182,19.038,56.019,640,360,1066.495,
aghri_00009407,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,295,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892339_646486791.png,295,10,person_10,463.416,182.208,19,55.792,640,360,1060.049,
aghri_00009412,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,300,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892339_941315263.png,300,10,person_10,463.936,182.468,19,55.532,640,360,1055.111,
aghri_00009417,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,305,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892340_108716168.png,305,10,person_10,464.455,182.728,19,55.272,640,360,1050.173,
aghri_00009422,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,310,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892340_449213400.png,310,10,person_10,465.386,182.904,18.807,55,640,360,1034.396,
aghri_00009427,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,315,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892340_600658683.png,315,10,person_10,466.35,182.663,18.325,55,640,360,1007.887,
aghri_00009432,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,320,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892340_757944820.png,320,10,person_10,467.314,182.422,17.843,55,640,360,981.377,
aghri_00009437,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,325,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892340_947524488.png,325,10,person_10,468.278,182.181,17.361,55,640,360,954.867,
aghri_00009442,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,330,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892341_174049874.png,330,10,person_10,469.391,182.196,17.098,54.902,640,360,938.707,
aghri_00009447,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,335,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892341_286786282.png,335,10,person_10,471.739,183.369,17.685,54.315,640,360,960.551,
aghri_00009452,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,340,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892341_498919954.png,340,10,person_10,473.304,184.152,18.076,53.924,640,360,974.73,
aghri_00009457,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,345,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892341_714268465.png,345,10,person_10,475.652,185.326,18.663,53.337,640,360,995.425,
aghri_00009462,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,350,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892341_880906426.png,350,10,person_10,477.616,185.692,19.308,53.154,640,360,1026.304,
aghri_00009467,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,355,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_032125673.png,355,10,person_10,479.157,184.922,20.078,53.539,640,360,1074.978,
aghri_00009472,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,360,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_232112732.png,360,10,person_10,480.697,184.151,20.849,53.924,640,360,1124.246,
aghri_00009477,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,365,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_396904431.png,365,10,person_10,482.572,183.371,20.371,54,640,360,1100.054,
aghri_00009482,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,370,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_556364219.png,370,10,person_10,485.191,182.324,19.324,54,640,360,1043.477,
aghri_00009487,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,375,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_735164368.png,375,10,person_10,486.695,182.464,18.536,53.536,640,360,992.375,
aghri_00009492,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,380,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892342_898514247.png,380,10,person_10,488.434,183.622,17.378,52.378,640,360,910.194,
aghri_00009497,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,385,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_050230725.png,385,10,person_10,489.49,184.163,16.673,51.673,640,360,861.545,
aghri_00009502,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,390,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_218597924.png,390,10,person_10,490.717,184.572,15.856,50.856,640,360,806.343,
aghri_00009507,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,395,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_376479989.png,395,10,person_10,491.943,184.981,15.038,50.038,640,360,752.477,
aghri_00009512,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,400,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_608875927.png,400,10,person_10,492.625,185,15,50.312,640,360,754.686,
aghri_00009517,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,405,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_773652419.png,405,10,person_10,493.406,185,15,50.703,640,360,760.544,
aghri_00009522,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,410,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892343_944017542.png,410,10,person_10,494,185.113,15,50.775,640,360,761.618,
aghri_00009527,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,415,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892344_105462203.png,415,10,person_10,494,185.676,15,49.647,640,360,744.707,
aghri_00009532,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,420,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892344_264876160.png,420,10,person_10,494,186,15,49,640,360,735,
aghri_00009537,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,425,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892344_500968268.png,425,10,person_10,495.212,190.6,13.365,43.4,640,360,580.035,
aghri_00009542,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,430,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892344_733211393.png,430,10,person_10,496,205.281,10.573,27.864,640,360,294.607,
aghri_00009547,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,450,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892345_572003364.png,450,10,person_10,490.918,190.059,11.694,41.941,640,360,490.458,
